"job_id","sim_id","seed","sim_seed","sim_key","grid_profile","nrep","nsample","p_train","method_preset","a_stage_model","fusion_mode","screen_method","sis_n","sis_rank","lambda_choice","glmnet_alpha","fdr_method","q_thresholds","fdr_scope","top_n","outcome_type","ygen_mode","b_inference","debias_max_targets","coop_rho","bootstrap_repeats","residualize","maaslin2_random_effect","maaslin2_normalization","maaslin2_transform","maaslin2_analysis_method","maaslin2_standardize","snr","n_pathways","TIE"
4675,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4676,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4677,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4678,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4679,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4680,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4681,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4682,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4683,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4684,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4685,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4686,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4687,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4688,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4689,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4690,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4691,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4692,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4693,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4694,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4695,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4696,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4697,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4698,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4699,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4700,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4701,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4702,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4703,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4704,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4705,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4706,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4707,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4708,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4709,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4710,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4711,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4712,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4713,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4714,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4715,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4716,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4717,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4718,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4719,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4720,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","late","sis",100,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4721,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4722,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4723,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4724,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4725,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4726,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4727,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4728,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4729,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4730,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4731,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4732,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4733,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4734,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4735,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4736,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4737,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4738,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4739,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4740,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4741,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4742,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4743,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4744,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",0.5,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4745,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4746,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4747,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4748,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4749,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4750,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4751,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4752,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","early","sis",200,"abs_a","lambda.min",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4753,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4754,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4755,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4756,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4757,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4758,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
4759,19,101900,101900,"small_n||10||500||1||continuous||LM||2||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,10,1
4760,20,102000,102000,"small_n||10||500||1||continuous||LM||2||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.1se",1,"BY","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,2,30,1
4761,17,101700,101700,"small_n||10||500||1||continuous||LM||1||10||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,10,1
4762,18,101800,101800,"small_n||10||500||1||continuous||LM||1||30||1","small_n",10,500,1,"custom","lm","intermediate","sis",200,"abs_a","lambda.min",1,"BH","0.05,0.10,0.15,0.20,0.25","both",50,"continuous","LM","debiased_lasso",200,0.2,0,FALSE,,"NONE","NONE","LM",FALSE,1,30,1
